User;Book;Author;Rating;Book_id
75;      Key of Light        (Key Trilogy, #1);Roberts, Nora;4;1020
13;      Kiki's Delivery Service        (Kiki's Delivery Service, #1);Kadono, Eiko;5;1021
58;      Killers of the Flower Moon: The Osage Murders and the Birth of the FBI;Grann, David;4;1022
39;      Kim;Kipling, Rudyard;2;1023
58;      Kindred;Butler, Octavia E.;5;1024
20;      Kindred Spirits;Rowell, Rainbow;4;1025
29;      King        (King, #1);Frazier, T.M.;5;1026
38;      King & Kayla and the Case of the Gold Ring;Butler, Dori Hillestad;4;1027
43;      King of Scars        (King of Scars, #1);Bardugo, Leigh;3;1028
58;      Kingdom of the Blind        (Chief Inspector Armand Gamache, #14);Penny, Louise;4;1029
107;      Kingdom of the Cursed        (Kingdom of the Wicked, #2);Maniscalco, Kerri;2;1030
108;      Kingdom of the Cursed        (Kingdom of the Wicked, #2);Maniscalco, Kerri;2;1030
107;      Kingdom of the Wicked        (Kingdom of the Wicked, #1);Maniscalco, Kerri;1;1031
51;      Kintu;Makumbi, Jennifer Nansubuga;4;1032
103;      Kiss of the Rose Princess, Vol. 1;Shouoto, Aya;4;1033
65;      Kissed by a Cowboy        (Heart of Oklahoma, #1);Williams, Lacy;4;1034
49;      Kissed by an Angel/The Power of Love/Soulmates        (Kissed by an Angel, #1-3);Chandler, Elizabeth;3;1035
8;      Kissing in America;Rabb, Margo;4;1036
107;      Kit;Fiorato, Marina;4;1037
99;      Knife        (Faery Rebels, #1);Anderson, R.J.;3;1038
106;      Knife of Dreams        (The Wheel of Time, #11);Jordan, Robert;5;1039
61;      Knitting Bones        (A Needlecraft Mystery, #11);Ferris, Monica;2;1040
103;      Komi Can’t Communicate, Vol. 1        (Komi Can't Communicate, #1);Oda, Tomohito;4;1041
100;      Korean Children's Favorite Stories;So-un, Kim;3;1042
27;      Kristy's Great Idea;Telgemeier, Raina;4;1043
28;      Kulti;Zapata, Mariana;5;1044
6;      Labyrinth Lost        (Brooklyn Brujas, #1);Córdova, Zoraida;5;1045
51;      Lachesis' Allotment: A Short Collection of Notes, Observations, Questions, and Thoughts;Morris, Diana R.A.;3;1046
92;      Ladder to the Moon;Soetoro-Ng, Maya;3;1047
12;      Lady Knight        (Protector of the Small, #4);Pierce, Tamora;5;1048
6;      Lady Midnight        (The Dark Artifices, #1);Clare, Cassandra;4;1049
88;      Lair of Dreams        (The Diviners, #2);Bray, Libba;4;1050
101;      Lakewood;Giddings, Megan;4;1051
62;      Last Gamer Standing;Zhao, Katie;3;1052
55;      Last Resort;Lipstein, Andrew;3;1053
83;      Last to Die        (Rizzoli & Isles, #10);Gerritsen, Tess;3;1054
15;      Late in the Day;Hadley, Tessa;4;1055
92;      Laughing All the Way to the Mosque;Nawaz, Zarqa;4;1056
36;      Law and Authors: A Legal Handbook for Writers;Lipton, Jacqueline D.;5;1057
76;      League of Strays;Schulman, L.B.;4;1058
52;      Leaving the Witness: Exiting a Religion and Finding a Life;Scorah, Amber;3;1059
27;      Led Astray        (Hellraisers, #1);St. Claire, Erin ;4;1060
113;      Left to Tell: Discovering God Amidst the Rwandan Holocaust;Ilibagiza, Immaculee;5;1061
103;      Legend        (Legend, #1);Lu, Marie;3;1062
108;      Legend        (Legend, #1);Lu, Marie;4;1062
2;      Legendborn        (Legendborn, #1);Deonn, Tracy;4;1063
93;      Legends & Lattes;Baldree, Travis;5;1064
19;      Lemonade Mouth;Hughes, Mark Peter;4;1065
109;      Leonardo 2        (Musée du Louvre #20);Levallois, Stéphane;4;1066
53;      Les Misérables;Hugo, Victor;4;1067
15;      Let Loose the Fallen        (Children of the Nexus #2);Kaeth, S;5;1068
9;      Lethal White        (Cormoran Strike, #4);Galbraith, Robert;5;1069
26;      Let's Fly a Plane!: Launching into the Science of Flight with Aerospace Engineering;Ferrie, Chris;4;1070
6;      Let's Get Lost;Alsaid, Adi;4;1071
82;      Leviathan        (Leviathan, #1);Westerfeld, Scott;3;1072
17;      Liar & Spy;Stead, Rebecca;5;1073
39;      Liar's Moon        (Thief Errant, #2);Bunce, Elizabeth C.;3;1074
23;      Lies, Knives, and Girls in Red Dresses;Koertge, Ron;5;1075
78;      Life After Life        (Todd Family, #1);Atkinson, Kate;4;1076
8;      Life's Too Short        (The Friend Zone, #3);Jimenez, Abby;4;1077
10;      Light is the New Black: A Guide to Answering Your Soul's Callings and Working Your Light;Campbell, Rebecca;4;1078
16;      Lightning Rider        (Alterations, #1);Greyson, Jen;5;1079
79;      Like a Love Story;Nazemian, Abdi;4;1080
56;      Like Magic;Vickers, Elaine;5;1081
78;      Like This, For Ever        (Lacey Flint, #3);Bolton, Sharon J.;5;1082
113;      Lillian Boxfish Takes a Walk;Rooney, Kathleen;5;1083
24;      Lily Wool;Vásquez, Paula;3;1084
102;      Lincoln's Spymaster: Allan Pinkerton, America's First Private Eye;Seiple, Samantha;3;1085
17;      Lipstick & Zombies        (Deadly Divas, #1);McKay, Faith;5;1086
91;      Lissa: A Story about Medical Promise, Friendship, and Revolution;Hamdy, Sherine;4;1087
27;      Little Big Nate: No Nap!;Peirce, Lincoln;4;1088
22;      Little Black Sambo (Illustrated);Bannerman, Helen;1;1089
24;      Little Blue Truck's Christmas;Schertle, Alice;4;1090
27;      Little Critter: Policeman;Mayer, Mercer;4;1091
82;      Little Oink;Rosenthal, Amy Krouse;5;1092
83;      Live to Tell        (Detective D.D. Warren, #4);Gardner, Lisa;4;1093
27;      Living With Mochi;Gene, Gemma;3;1094
92;      Llama Out Loud!;Sami, Annabelle;4;1095
5;      Loathe at First Sight;Park, Suzanne;3;1096
80;      Lobstah Gahden;Brydon, Alli;2;1097
81;      Lobstah Gahden;Brydon, Alli;2;1097
113;      Lock and Key;Dessen, Sarah;3;1098
90;      Lois & Clark: A Superman Novel;Cherryh, C.J.;3;1099
85;      Loki: Where Mischief Lies;Lee, Mackenzi;4;1100
50;      Lola Levine Is Not Mean!;Brown, Monica;5;1101
79;      Lolita;Nabokov, Vladimir;2;1102
102;      Lonely Planet How to Survive Anything: A Visual Guide to Laughing in the Face of Adversity;Lonely Planet;3;1103
21;      Lonely Planet Jordan;Walker, Jenny;4;1104
33;      Long Live the Pumpkin Queen: Tim Burton’s The Nightmare Before Christmas;Ernshaw, Shea;4;1105
98;      Look Both Ways: A Tale Told in Ten Blocks;Reynolds, Jason;4;1106
109;      Look Who's Back;Vermes, Timur;4;1107
9;      Looking for Alaska;Green, John;5;1108
105;      Lord of Chaos        (The Wheel of Time, #6);Jordan, Robert;5;1109
106;      Lord of Chaos        (The Wheel of Time, #6);Jordan, Robert;5;1109
19;      Lord of the Flies;Golding, William;5;1110
87;      Lord of the Flies;Golding, William;1;1110
113;      Lord of the Flies;Golding, William;3;1110
28;      Losing Her        (His, #2);Dietz, Mariah;5;1111
16;      Losing It: A Collection of VCards;Jefford, Nikki;5;1112
96;      Lost at Sea;O'Malley, Bryan Lee;4;1113
0;      Lost Flowers True Stories of the Moonshine King, Percy Flowers;Sullivan, Perry D.;4;1114
100;      Lost Voices        (Lost Voices, #1);Porter, Sarah;3;1115
69;      Lothaire        (Immortals After Dark, #11);Cole, Kresley;5;1116
80;      Louisiana's Way Home;DiCamillo, Kate;4;1117
27;      Loujain Dreams of Sunflowers;Al-Hathloul, Lina;5;1118
49;      Love in English;Andreu, Maria E.;4;1119
9;      Love in the Time of Serial Killers;Thompson, Alicia;5;1120
35;      Love Is for Losers;Brueggemann, Wibke;4;1121
96;      Love on the Brain;Hazelwood, Ali;3;1122
71;      Love, Heather;Petrou, Laurie;5;1123
44;      Love, Unscripted;Nicholls, Owen;2;1124
55;      Lovecraft Country;Ruff, Matt;5;1125
0;      LUCID WORLD;Lammi, Denise;4;1126
5;      Luck of the Draw        (Chance of a Lifetime #2);Clayborn, Kate;5;1127
9;      Luckiest Girl Alive;Knoll, Jessica;3;1128
103;      Lumberjanes: The Shape of Friendship;Sturges, Lilah;2;1129
19;      M Is for Magic;Gaiman, Neil;4;1130
52;      Macbeth;Nesbø, Jo;3;1131
2;      Made You Up;Zappia, Francesca;4;1132
3;      Made You Up;Zappia, Francesca;4;1132
42;      Mafiosa        (Blood for Blood, #3);Doyle, Catherine;5;1133
68;      Magic Binds        (Kate Daniels, #9);Andrews, Ilona;5;1134
61;      Magic Elizabeth;Kassirer, Norma;4;1135
59;      Magic Hour;Hannah, Kristin;4;1136
0;      Magic in the Marshes        (The War of the North Saga #2);Haley, Kate;3;1137
39;      Magus of the Library, Vol. 4;Izumi, Mitsu;5;1138
0;      Maiden America;Dilouie, Jeannette;5;1139
17;      Making Ear Candy: The Audio Confectioner's Guide to Podcasting;LeTendre, Brian;5;1140
64;      Making Over Mike;Plumley, Lisa;4;1141
85;      Malfunction        (Malfunction Trilogy #1);Purrazzi, J.E.;4;1142
45;      Malibu Rising;Reid, Taylor Jenkins;2;1143
24;      Mama, Do You Love Me?;Joosse, Barbara M.;4;1144
50;      Mambo in Chinatown;Kwok, Jean;4;1145
0;      Manga Classics: Jane Eyre;Chan, Crystal S.;4;1146
94;      Mangos and Mistletoe;Herrera, Adriana;2;1147
66;      Manna in the Morning;Jules, Jacqueline;5;1148
57;      Marcelo in the Real World;Stork, Francisco X.;5;1149
52;      March;Brooks, Geraldine;3;1150
63;      Mark of the Plague        (The Blackthorn Key, #2);Sands, Kevin;4;1151
108;      Marked        (House of Night, #1);Cast, P.C.;1;1152
69;      Married in Haste        (Marriage, #1);Maxwell, Cathy;5;1153
8;      Martin Misunderstood;Slaughter, Karin;1;1154
24;      Marvelous Cornelius: Hurricane Katrina and the Spirit of New Orleans;Bildner, Phil;5;1155
53;      Mary Through the Centuries: Her Place in the History of Culture;Pelikan, Jaroslav;3;1156
4;      Matched        (Matched, #1);Condie, Ally;5;1157
5;      Matched        (Matched, #1);Condie, Ally;5;1157
35;      Matched        (Matched, #1);Condie, Ally;3;1157
28;      Matchmaker        (Empire High, #4);Smoak, Ivy;3;1158
65;      Mather's Blood: A Tale of DemonWars;Salvatore, R.A.;4;1159
35;      Matilda;Dahl, Roald;5;1160
102;      May B.;Rose, Caroline Starr;4;1161
13;      May Bird and the Ever After        (May Bird, #1);Anderson, Jodi Lynn;5;1162
24;      May I Have a Word?;Levis, Caron;4;1163
60;      Mayday;Harrington, Karen;3;1164
66;      Mazie;Crowder, Melanie;5;1165
70;      Me and the Robbersons;Kolu, Siri;4;1166
42;      Me, My Dad and the End of the Rainbow;Dean, Benjamin;4;1167
101;      Mech Cadet Yu, Vol. 1;Pak, Greg;4;1168
65;      Medicinal Plants: Discover and Learn About the Top 5 Benefits of These Medicinal Plants to Become Healthy and Self-Healed;Cherryson, April;1;1169
45;      Meet Me in the Margins;Ferguson, Melissa;3;1170
26;      Mega Princess;Thompson, Kelly;5;1171
3;      Melissa;Gino, Alex;5;1172
14;      Melmoth;Perry, Sarah;5;1173
15;      Melmoth;Perry, Sarah;5;1173
19;      Melmoth;Perry, Sarah;5;1173
25;      Melvin's Valentine: Ready-to-Read Level 1;Scieszka, Jon;2;1174
13;      Memoirs of a Geisha;Golden, Arthur;5;1175
74;      Memoirs of a Geisha;Golden, Arthur;5;1175
7;      Meow or Never;Taylor, Jazz;5;1176
57;      Merci Suárez Changes Gears;Medina, Meg;5;1177
67;      Messenger;Williams, Carol Lynch;4;1178
95;      Metamorphoses;Ovid;2;1179
45;      Mexican Gothic;Moreno-Garcia, Silvia;3;1180
111;      Micro;Crichton, Michael;4;1181
112;      Micro;Crichton, Michael;4;1181
69;      Midnight Frost        (Mythos Academy, #5);Estep, Jennifer;5;1182
34;      Midnight in Everwood;Kuzniar, Maria;3;1183
71;      Midnight in Everwood;Kuzniar, Maria;4;1183
58;      Migrations;McConaghy, Charlotte;4;1184
23;      Millions of Cats;Gág, Wanda;5;1185
68;      Mint Chocolate Murder        (Ice Cream Shop Mystery, #2);Allen, Meri;4;1186
83;      Mint Chocolate Murder        (Ice Cream Shop Mystery, #2);Allen, Meri;4;1186
69;      Miss Frost Cracks A Caper        (Jayne Frost, #4);Painter, Kristen;4;1187
48;      Miss Peregrine's Home for Peculiar Children        (Miss Peregrine's Peculiar Children, #1);Riggs, Ransom;4;1188
84;      Miss Seeton Flies High        (A Miss Seeton Mystery #23);Crane, Hamilton;3;1189
60;      Miss Ware's Refusal        (Regency Trilogy, #1);Farrell, Marjorie;2;1190
33;      Mixed Media Color Studio: Explore Modern Color Theory to Create Unique Palettes and Find Your Creative Voice--Play with Acrylics, Pastels, Inks, Graphite, and More;Conrad, Kellee Wynne;4;1191
104;      Mizuno and Chayama;Nishio, Yuhta;3;1192
2;      Mockingjay        (The Hunger Games, #3);Collins, Suzanne;4;1193
43;      Mockingjay        (The Hunger Games, #3);Collins, Suzanne;3;1193
89;      Mockingjay        (The Hunger Games, #3);Collins, Suzanne;5;1193
95;      Mockingjay        (The Hunger Games, #3);Collins, Suzanne;3;1193
105;      Mockingjay        (The Hunger Games, #3);Collins, Suzanne;5;1193
19;      Modern Lovers;Straub, Emma;4;1194
96;      Monologue;Macks, Jon;4;1195
34;      Monster;Myers, Walter Dean;3;1196
75;      Monster        (Alex Delaware #13);Kellerman, Jonathan;4;1197
6;      Monsters of Men        (Chaos Walking, #3);Ness, Patrick;5;1198
7;      Monsters of Men        (Chaos Walking, #3);Ness, Patrick;5;1198
26;      Moon Pig;Lagnado, Celina;3;1199
33;      Mooncakes;Walker, Suzanne;4;1200
103;      Mooncakes;Walker, Suzanne;3;1200
12;      Moonlight Becomes You;Clark, Mary Higgins;5;1201
99;      Moonrise;Crossan, Sarah;4;1202
71;      Moonstruck #3;Ellis, Grace;3;1203
71;      Moonstruck #4;Ellis, Grace;3;1204
53;      More All-of-a-Kind Family        (All-of-a-Kind-Family, #3);Taylor, Sydney;4;1205
28;      More Than Enough        (More Than, #5);McLean, Jay;5;1206
101;      More Than This;Ness, Patrick;5;1207
21;      More Weird Things Customers Say in Bookshops;Campbell, Jen;5;1208
43;      Moriarty        (Horowitz's Holmes, #2);Horowitz, Anthony;3;1209
77;      Mortal Heart        (His Fair Assassin, #3);LaFevers, Robin;5;1210
102;      Mountain Dog;Engle, Margarita;4;1211
32;      Moxie;Mathieu, Jennifer;3;1212
22;      Mr. Gumpy's Outing;Burningham, John;5;1213
28;      Mr. President        (White House, #1);Evans, Katy;4;1214
15;      Mrs. Kimble;Haigh, Jennifer;4;1215
84;      Murder at Mabel's Motel;McKevett, G.A.;4;1216
109;      Murder at the Kinnen Hotel        (Powder Mage, #0.3);McClellan, Brian;4;1217
52;      Murder on St. Nicholas Avenue        (Gaslight Mystery, #18);Thompson, Victoria;3;1218
61;      Murder Runs in the Family        (Southern Sisters, #3);George, Anne;4;1219
58;      Musical Chairs;Poeppel, Amy;5;1220
92;      My Beautiful Birds;Rizzo, Suzanne Del;3;1221
93;      My Best Friend's Exorcism;Hendrix, Grady;4;1222
25;      My Blue Bunny, Bubbit;Smith, Maggie;4;1223
20;      My Brilliant Life;Kim, Ae-ran;3;1224
11;      My Dark Vanessa;Russell, Kate Elizabeth;4;1225
68;      My Darling Duke        (Sinful Wallflowers, #1);Reid, Stacy;4;1226
5;      My Favorite Half-Night Stand;Lauren, Christina;4;1227
27;      My Favorite Thing Is Monsters, Vol. 1        (My Favorite Thing Is Monsters, #1);Ferris, Emil;3;1228
87;      My Grandmother Asked Me to Tell You She's Sorry;Backman, Fredrik;5;1229
111;      My Hero Academia, Vol. 1        (My Hero Academia, #1);Horikoshi, Kohei;5;1230
112;      My Hero Academia, Vol. 1        (My Hero Academia, #1);Horikoshi, Kohei;5;1230
49;      My Lady Jane        (The Lady Janies, #1);Hand, Cynthia;4;1231
86;      My Life in France;Child, Julia;4;1232
52;      My Life in Middlemarch;Mead, Rebecca;3;1233
92;      My Name Is Bilal;Mobin-Uddin, Asma;4;1234
1;      My Name Is Ona Judge;Harrison, Suzette D.;4;1235
59;      My Sister, the Serial Killer;Braithwaite, Oyinkan;2;1236
29;      My Soul to Steal        (Soul Screamers, #4);Vincent, Rachel;5;1237
61;      My True Love Gave to Me: Twelve Holiday Stories;Perkins, Stephanie;5;1238
93;      My True Love Gave to Me: Twelve Holiday Stories;Perkins, Stephanie;3;1238
77;      My Very UnFairy Tale Life        (My Very UnFairy Tale Life, #1);Staniszewski, Anna;4;1239
61;      Mystery Mile        (Albert Campion Mystery, #2);Allingham, Margery;2;1240
33;      Namesake        (Fable, #2);Young, Adrienne;4;1241
103;      Nana, Vol. 1;Yazawa, Ai;3;1242
113;      Naomi and Ely's No Kiss List;Cohn, Rachel;5;1243
43;      Naturally Tan;France, Tan;3;1244
11;      Negative Exposure        (Bijou Basin, #2);Brackson, Koriana;5;1245
28;      Neighbor Dearest;Ward, Penelope;5;1246
55;      Neighbors;Steel, Danielle;3;1247
20;      Neuromancer        (Sprawl, #1);Gibson, William;1;1248
19;      Never Let Me Go;Ishiguro, Kazuo;5;1249
78;      Never Look Back;Rivera, Lilliam;4;1250
65;      Never Marry A Warlock        (Beware of Warlocks, #1);Vix, Marilyn;4;1251
28;      Never Never        (Never Never, #1);Hoover, Colleen;5;1252
40;      Never Say Never;Manzano, Justine;5;1253
66;      Never That Far;Williams, Carol Lynch;5;1254
67;      Never That Far;Williams, Carol Lynch;5;1254
19;      Neverwhere        (London Below, #1);Gaiman, Neil;3;1255
33;      Neverworld Wake;Pessl, Marisha;4;1256
56;      New Kid        (New Kid, #1);Craft, Jerry;5;1257
76;      New Lands        (The Chronicles of Egg, #2);Rodkey, Geoff;5;1258
21;      New Moon        (The Twilight Saga, #2);Meyer, Stephenie;1;1259
46;      New Moon        (The Twilight Saga, #2);Meyer, Stephenie;5;1259
16;      Next of Kin        (Rebel Ridge, #1);Sala, Sharon;1;1260
17;      Next of Kin        (Rebel Ridge, #1);Sala, Sharon;1;1260
114;      Nick & Norah's Infinite Playlist;Cohn, Rachel;3;1261
30;      Nick and Charlie;Oseman, Alice;5;1262
39;      Nicola Traveling Around the Demons' World, Vol. 1;Miyanaga, Asaya;3;1263
39;      Nigel and the Moon;Eady, Antwan;4;1264
55;      Night Boat to Tangier;Barry, Kevin;4;1265
79;      Night Film;Pessl, Marisha;4;1266
16;      Night Games        (Fear Street, #40);Stine, R.L.;5;1267
